"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @FORUCHANYEOL: best boy♡
#OurMeissaChanyeolDay 
#HappyChanyeolDay https://t.co/TXxczthx9I",FALSE,0,NA,2021-11-27 13:45:28,FALSE,NA,"1464591206000869376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uyo9m",2245,TRUE,FALSE,NA,NA
"@rhetoricaloey HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO https://t.co/UY8mt19w3F",FALSE,0,"rhetoricaloey",2021-11-27 13:45:28,FALSE,"1464414512585445376","1464591205786816514","1083360446185263106","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annzxcvbmn",0,FALSE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:28,FALSE,NA,"1464591204637548550",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","watermel0xn",6012,TRUE,FALSE,NA,NA
"RT @NTH_2705: Chanbar project Chanyeol's birthday

Part 5: LED at COEX Mall

#OurMeissaChanyeolDay
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 ht…",FALSE,0,NA,2021-11-27 13:45:28,FALSE,NA,"1464591204385890309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frostyxiuxiu",25,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:28,FALSE,"1464591186488750081","1464591203811291150","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"RT @hrjbbh: To celebrate #HappyChanyeolDay‌, here's a mini-giveaway to everyone who loves Chanyeol ☺️

-100 PHP GCash
-3 Winners

-LIKE + R…",FALSE,0,NA,2021-11-27 13:45:28,FALSE,NA,"1464591202573963265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myenhauls",178,TRUE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:45:27,FALSE,NA,"1464591201227706380",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lullabytoloey",1108,TRUE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:45:27,FALSE,NA,"1464591201017876483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinrinfanai23",174,TRUE,FALSE,NA,NA
"RT @NTH_2705: Special curtain call Chanyeol's birthday.

And he's crying a little bit due to this birthday party surprise

#HappyChanyeolDa…",FALSE,0,NA,2021-11-27 13:45:27,FALSE,NA,"1464591200304906244",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",898,TRUE,FALSE,NA,NA
"RT @ChanyeolGlobal: 𝘼 𝙎𝙤𝙣𝙜 𝙤𝙛 𝙈𝙚𝙞𝙨𝙨𝙖: COFFEE SUPPORT TRUCK FOR CHANYEOL 🚚

5️⃣ A Song of Meissa Photobooth for Chanyeol, musical staff &amp; fa…",FALSE,0,NA,2021-11-27 13:45:27,FALSE,NA,"1464591198295789575",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhalifaAeri",299,TRUE,FALSE,NA,NA
"RT @neogotmybankx: 🍒 LOEY BDAY PH GA 🍒

3 winners of P127

- mbf me
- rt, like, and reply:

Happy Chanyeol Day!

#OurMeissaChanyeolDay 
#Ha…",FALSE,0,NA,2021-11-27 13:45:26,FALSE,NA,"1464591196643225600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","icterume63",487,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/R6r…",FALSE,0,NA,2021-11-27 13:45:26,FALSE,NA,"1464591195246497795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PurwandaniAni",15,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/bSmzli6bIp",FALSE,0,"_Bunnycitizen",2021-11-27 13:45:26,TRUE,"1464589741232300044","1464591194621497350","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: The cast sang a Happy Birthday song to Chanyeol and made him wear a big red ribbon ❤️

#HappyChanyeolDay https://t.co/tkVZf…",FALSE,0,NA,2021-11-27 13:45:26,FALSE,NA,"1464591194063704064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loeyfie",2563,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO 219. HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"supremacyloey",2021-11-27 13:45:25,FALSE,"1464582947848163337","1464591192524345347","1176863426234028032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supremacyloey",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 6",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:25,FALSE,"1464590494470586377","1464591191853334539","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bilssomnim61",0,FALSE,FALSE,NA,NA
"RT @iDangs_: Happy Birthday to the man who can do anything and everything. A man who always shine wherever he goes. No one can dim your lig…",FALSE,0,NA,2021-11-27 13:45:25,FALSE,NA,"1464591189756170242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marshma02389347",1231,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY  #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO
9",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:24,FALSE,"1464588325042282499","1464591189064122373","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pupbyun_",0,FALSE,FALSE,NA,NA
"RT @ABCDEXOprints: 🌟 #OurMeissaChanyeolDay birthday giveaway 🌟

2 winners of unsealed DFTF albums (pb&amp;cd)

- like &amp; rt, mbf
- reply w/ tags…",FALSE,0,NA,2021-11-27 13:45:24,FALSE,NA,"1464591188795662342",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","exodksoo__",350,TRUE,FALSE,NA,NA
"RT @Saaju03: @firearthxx @Priyanka_3819 HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 @weareoneEXO",FALSE,0,NA,2021-11-27 13:45:24,FALSE,NA,"1464591188179124234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saaju03",2,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: Musical cast post ❤

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 https://t.co/KxDMImqqcJ",FALSE,0,NA,2021-11-27 13:45:24,FALSE,NA,"1464591187184996359",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dopang_00",917,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:24,FALSE,"1464591164728766465","1464591186488750081","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: Chanyeol’s mom brought rice cakes to share to the cast and staff today ❤️

#CHANYEOL #찬열 #HappyChanyeolDay https://t.co/i7z…",FALSE,0,NA,2021-11-27 13:45:23,FALSE,NA,"1464591184454586377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cheumyeon",344,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:23,FALSE,"1464588325042282499","1464591182730719237","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awwweeeyyy",0,FALSE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:23,FALSE,NA,"1464591182579785729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onlyexo9love",6012,TRUE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:23,FALSE,NA,"1464591181636157443",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Szkarlets",6012,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

😆😆

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co…",FALSE,0,NA,2021-11-27 13:45:23,FALSE,NA,"1464591181128503300",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PurwandaniAni",19,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY 🍒

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:22,FALSE,"1464588325042282499","1464591181011062793","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loeyxxsoo",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:22,FALSE,"1464590494470586377","1464591179132014598","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jjareu",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:45:22,FALSE,"1464591139491565571","1464591177911443461","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: 211127 LYSN Update

#HappyChanyeolDay 🎉

We prepared unreleased photos 📸 to commemorate #CHANYEOL's birthday. 🎂

Chany…",FALSE,0,NA,2021-11-27 13:45:21,FALSE,NA,"1464591175285821444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivaciousloey",1365,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🎂 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:21,FALSE,"1464585731871948800","1464591173561946126","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","king_chanyeol21",1,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr BLACKROSEVIL61
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/j…",FALSE,0,NA,2021-11-27 13:45:20,FALSE,NA,"1464591171737378817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cy6127_",14,TRUE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:20,FALSE,NA,"1464591171620327424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msTulip25",6012,TRUE,FALSE,NA,NA
"RT @feeramen: Wish you all the best ✨💗
So proud of you baby 🤍🐯

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO htt…",FALSE,0,NA,2021-11-27 13:45:20,FALSE,NA,"1464591170332356610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saaju03",241,TRUE,FALSE,NA,NA
"@27xCHANYEOL @weareoneEXO HAPPY CHANYEOL DAY💕 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편",FALSE,0,"Chanbae17949600",2021-11-27 13:45:19,FALSE,"1464590664692219910","1464591167199219717","1330869624808751105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chanbae17949600",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO 218. HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"supremacyloey",2021-11-27 13:45:19,FALSE,"1464582947848163337","1464591166863659009","1176863426234028032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supremacyloey",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 5",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:19,FALSE,"1464590494470586377","1464591166159024130","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bilssomnim61",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:19,FALSE,"1464591134420729857","1464591164728766465","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"HAPPY BIRTHDAY CHANYEOL!🎉🎂
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO https://t.co/P7AJYRVghd",FALSE,0,"jaemyongin",2021-11-27 13:45:18,FALSE,"1446109454974349312","1464591163185242114","1309370273846628352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaemyongin",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/I4BWVNPXmX",FALSE,0,"_Bunnycitizen",2021-11-27 13:45:18,TRUE,"1464589741232300044","1464591161209724934","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY  #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO
8",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:18,FALSE,"1464588325042282499","1464591161209724933","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pupbyun_",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/xDp…",FALSE,0,NA,2021-11-27 13:45:18,FALSE,NA,"1464591161188704270",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PurwandaniAni",45,TRUE,FALSE,NA,NA
"RT @XIUMINLOOKS: may Xiumin's birthday wish come true✨ #HappyChanyeolDay https://t.co/9lsVH7XTve",FALSE,0,NA,2021-11-27 13:45:17,FALSE,NA,"1464591159750062088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Domokun1985",4428,TRUE,FALSE,NA,NA
"@gmanetwork HAPPY CHANYEOL DAY 🥳

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"gmanetwork",2021-11-27 13:45:17,FALSE,"1464514331639525381","1464591158600867844","39455426","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReaLoeyes",0,FALSE,FALSE,NA,NA
"RT @27xCHANYEOL: 5k more🔥🔥🔥🔥 Let's go💃💃

Reply with
#OurMeissaChanyeolDay #HappyChanyeolDay #찬열아생일축하해 #항상찬열이편 #CHANYEOL #찬열 #박찬열 #엑소찬열 http…",FALSE,0,NA,2021-11-27 13:45:17,FALSE,NA,"1464591157535465486",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackiechanolie",35,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 170",FALSE,0,"sluvsee",2021-11-27 13:45:17,FALSE,"1464569470978977792","1464591156654661636","1414595219035549699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluvsee",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 127",FALSE,0,"meobukanmio",2021-11-27 13:45:17,FALSE,"1464564092190937093","1464591156008738818","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY !

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:17,FALSE,"1464590494470586377","1464591155882967050","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloeycean",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/brdwzzzHJk",FALSE,0,"_Bunnycitizen",2021-11-27 13:45:16,TRUE,"1464589741232300044","1464591153827774474","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: 장재혁 IG story

My sincere birthday greetings Chanyeollie hyung 😍

I love you @/real__pcy

Chanyeollie hyung's mom, I at…",FALSE,0,NA,2021-11-27 13:45:16,FALSE,NA,"1464591152745619458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cheumyeon",424,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: Our beautiful birthday boy ❤

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
https://t.co/OL1uefHHEN",FALSE,0,NA,2021-11-27 13:45:16,FALSE,NA,"1464591152741556230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",1660,TRUE,FALSE,NA,NA
"RT @XIUMINLOOKS: may Xiumin's birthday wish come true✨ #HappyChanyeolDay https://t.co/9lsVH7XTve",FALSE,0,NA,2021-11-27 13:45:16,FALSE,NA,"1464591152284422148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bexxbaek",4428,TRUE,FALSE,NA,NA
"RT @NTH_2705: Chanbar project Chanyeol's birthday

Part 5: LED at COEX Mall

#OurMeissaChanyeolDay
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 ht…",FALSE,0,NA,2021-11-27 13:45:16,FALSE,NA,"1464591151759966214",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mochiestbaek",25,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: #CHANYEOL's message ❤

It's such a great stroke of luck for me to be spending my birthday like this with you all. Than…",FALSE,0,NA,2021-11-27 13:45:15,FALSE,NA,"1464591150732382210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marshma02389347",1258,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:15,FALSE,"1464588325042282499","1464591150728105984","986133314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bewithcy",0,FALSE,FALSE,NA,NA
"RT @exowllpprs: HAPPY CHANYEOL DAY #OurMeissaChanyeolDay #HappyChanyeolDay

feels as of the moment: https://t.co/I9Z4MRMNcq",FALSE,0,NA,2021-11-27 13:45:15,FALSE,NA,"1464591148652326915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loey_exo040812",30,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Lumbre_61
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/6cni…",FALSE,0,NA,2021-11-27 13:45:14,FALSE,NA,"1464591146802237446",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","derapcyy",50,TRUE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:45:14,FALSE,NA,"1464591144851951620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAIHUN614",174,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: Kim Woosung IG update with #CHANYEOL

https://t.co/1tG0U6OyA4

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항…",FALSE,0,NA,2021-11-27 13:45:14,FALSE,NA,"1464591144713527297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","icterume63",444,TRUE,FALSE,NA,NA
"RT @27xCHANYEOL: 5k more🔥🔥🔥🔥 Let's go💃💃

Reply with
#OurMeissaChanyeolDay #HappyChanyeolDay #찬열아생일축하해 #항상찬열이편 #CHANYEOL #찬열 #박찬열 #엑소찬열 http…",FALSE,0,NA,2021-11-27 13:45:14,FALSE,NA,"1464591144424202245",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fantastic2408",35,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 4",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:14,FALSE,"1464590494470586377","1464591143413301249","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bilssomnim61",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Lumbre_61
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/6cni…",FALSE,0,NA,2021-11-27 13:45:13,FALSE,NA,"1464591141899157510",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bloomydaisy3",50,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO 217. HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"supremacyloey",2021-11-27 13:45:13,FALSE,"1464582947848163337","1464591140347203592","1176863426234028032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supremacyloey",0,FALSE,FALSE,NA,NA
"RT @kkaebsong_ph: ✨ HAPPY CHANYEOL DAY ✨
#kkaebsongGIVEAWAY 🇵🇭

1 winner of Php100
1 winner of Php50
2 Winners of random PCY set ofc merchs…",FALSE,0,NA,2021-11-27 13:45:13,FALSE,NA,"1464591139575500805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shimmie_kyoong",274,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:45:13,FALSE,"1464591096525197315","1464591139491565571","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY  #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO
7",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:12,FALSE,"1464588325042282499","1464591137218260992","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pupbyun_",0,FALSE,FALSE,NA,NA
"@MrParkHyunee HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"MrParkHyunee",2021-11-27 13:45:12,FALSE,"1464588791230910465","1464591135767154690","1262978030856802304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","X1X1NG",1,FALSE,FALSE,NA,NA
